"Submission ID","Last updated","Submission started","Status","Current step","University","Faculty","Age","Class","Gender","Untitled MultipleChoice field","Untitled MultipleChoice field (1)","Sources","Rate from 1 to 10","Untitled MultipleChoice field (3)","Untitled MultipleChoice field (4)","Untitled MultipleChoice field (2)","Untitled OpinionScale field","Errors","Url","Network ID"
"8b5ace65-be62-4b90-9d1c-34ed60459618","Wed Jan 17 2024 19:47:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 19:46:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","23-25","3","Male","Yes","2021","Internet,Friends","3","Stock Markets","Income less than expenses","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=8b5ace65-be62-4b90-9d1c-34ed60459618","e97f33e5fdfe93567c9e585160e3a455"
"ab3e494e-1908-4366-ba29-a1edf4badadd","Wed Jan 17 2024 19:46:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 19:45:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","3","Male","No","","Social Media,Internet","4","Saving Accounts","Equal","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=ab3e494e-1908-4366-ba29-a1edf4badadd","a61ff16487a72389daf1d220eb613b43"
"b0a34adf-016b-4d76-b9dc-a8e1a931d6bf","Wed Jan 17 2024 19:40:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 19:39:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","Yes","2023","Social Media,Internet,Friends","6","Stock Markets","Income less than expenses","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b0a34adf-016b-4d76-b9dc-a8e1a931d6bf","322fa7aa5098a88fb7775f65f4298e8d"
"06ffd8ab-6511-4492-860f-7b7ea58dc29e","Wed Jan 17 2024 19:04:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 19:03:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Architecture","20-22","3","Male","No","","Internet","4","Foreign Currencies","Income less than expenses","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=06ffd8ab-6511-4492-860f-7b7ea58dc29e","b99d8ff61706670fbfec4b7f4b53fa3d"
"9a03b639-1ba8-42d8-a111-3d8d958a96d7","Wed Jan 17 2024 18:30:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 18:29:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","3","Female","Yes","2023","Friends","10","Saving Accounts","Equal","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=9a03b639-1ba8-42d8-a111-3d8d958a96d7","49743b9637fdda6f7fa18f6592ae457e"
"deef1300-d8aa-41d0-b345-9db11809b8b4","Wed Jan 17 2024 17:45:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 17:44:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","Yes","2023","TV News,Social Media,Internet,Friends","7","Precious Metals","Income less than expenses","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=deef1300-d8aa-41d0-b345-9db11809b8b4","3186c07af8d5bd4a2bf054f6466daee8"
"442495c8-678c-4dfb-943a-e3c4523388cf","Wed Jan 17 2024 17:44:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 17:43:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","3","Female","No","","TV News,Social Media,Internet,Friends","9","Precious Metals","Equal","No","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=442495c8-678c-4dfb-943a-e3c4523388cf","c7c62a835937f6a7d94c0b16ab5b9a88"
"4b4351ab-6e8b-4f1d-a257-7334545a2f4d","Wed Jan 17 2024 17:28:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 17:27:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","No","","TV News,Internet","9","Precious Metals","Income more than expenses","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=4b4351ab-6e8b-4f1d-a257-7334545a2f4d","10225abee999d365e2dd2d2646bd2949"
"e06e59ec-7467-4b9c-83fd-f67debb9c533","Wed Jan 17 2024 16:16:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 16:14:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Female","No","","Social Media,Internet,Friends","6","Foreign Currencies","Equal","No","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=e06e59ec-7467-4b9c-83fd-f67debb9c533","e6c3f02efae885ff4e560d761b75f5c2"
"b8501c1c-d7fe-4c68-8330-91fa1a720fbc","Wed Jan 17 2024 15:41:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 15:40:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","3","Female","No","","Friends","5","Foreign Currencies","Income less than expenses","No","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b8501c1c-d7fe-4c68-8330-91fa1a720fbc","58aa667c6dfd069a0e126c68e0741d7f"
"077224c9-867a-48f5-8e70-57be241d551d","Wed Jan 17 2024 15:21:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 15:19:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Education","23-25","4","Female","No","","TV News,Social Media,Internet,Friends","10","Saving Accounts","Equal","No","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=077224c9-867a-48f5-8e70-57be241d551d","b8c0d5b4e8b19b3c0d5e361a15d8bbf2"
"6bb08208-c1f8-4ec4-85d5-c5b11bd2cc4e","Wed Jan 17 2024 15:09:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 15:07:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","3","Male","No","","Social Media,Friends","6","Saving Accounts","Income less than expenses","No","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=6bb08208-c1f8-4ec4-85d5-c5b11bd2cc4e","ac7932ea37a75074d8a1f0f68e98b115"
"374c3adf-23d5-4080-b51b-98d72da23ca0","Wed Jan 17 2024 15:05:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 15:04:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","23-25","4","Male","Yes","2023","Internet,Friends","8","Foreign Currencies","Equal","No","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=374c3adf-23d5-4080-b51b-98d72da23ca0","6cb373f49db363dd1153c91f6fbe226e"
"61a9b964-19b7-4df1-b8de-f51ff5b37dcd","Wed Jan 17 2024 14:54:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 14:51:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","Yes","2023","Social Media,Internet,Friends","6","Stock Markets","Equal","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=61a9b964-19b7-4df1-b8de-f51ff5b37dcd","abe9a61f3b6ce698c6a33599d4977d71"
"3544b054-1676-4b74-9a5d-154985ab7de3","Wed Jan 17 2024 14:47:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 14:46:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","2","Male","Yes","2021","TV News,Internet","8","Stock Markets","Income more than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=3544b054-1676-4b74-9a5d-154985ab7de3","be6b4ce8db911a45655b878a1ed9c429"
"1f1391b9-5ece-4376-aa10-dfd15bf30482","Wed Jan 17 2024 14:42:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 14:40:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","23-25","1","Male","No","","TV News,Internet,Friends","7","Precious Metals","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=1f1391b9-5ece-4376-aa10-dfd15bf30482","86397103f8daafa5e214c72982afd77d"
"a7dbd7b7-5c79-4a3a-9b65-f780ed7ae076","Wed Jan 17 2024 14:32:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 14:30:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","Yes","2022","Internet","10","Precious Metals","Equal","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=a7dbd7b7-5c79-4a3a-9b65-f780ed7ae076","5ab6e3592e887b828b368f3a803d7b12"
"8cec26bc-8b68-4ef4-a9af-4cc63b784f7a","Wed Jan 17 2024 14:27:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 14:25:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","3","Female","Yes","2023","Social Media,Internet,Friends","6","Precious Metals","Equal","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=8cec26bc-8b68-4ef4-a9af-4cc63b784f7a","ddbd3641e241208fdf41f456b40572d8"
"9ab5305d-20b5-45f4-ab60-77e19af6eb57","Wed Jan 17 2024 14:07:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 14:06:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Education","20-22","2","Male","Yes","2023","Social Media,Friends","5","Stock Markets","Income less than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=9ab5305d-20b5-45f4-ab60-77e19af6eb57","f14ae7fd3ebb3dc164b28e9e31302658"
"f8c02fba-1283-4352-8043-8a3a5c9fb357","Wed Jan 17 2024 14:06:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 14:05:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","17-19","1","Female","No","","TV News,Social Media,Internet,Friends","4","Saving Accounts","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=f8c02fba-1283-4352-8043-8a3a5c9fb357","e68740f2e5cdad8023ac141f9ff28ffc"
"eca888f2-6dac-43da-a724-22a41e0a18b9","Wed Jan 17 2024 14:02:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 14:00:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Education","20-22","2","Female","No","","Social Media,Internet","5","Other","Equal","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=eca888f2-6dac-43da-a724-22a41e0a18b9","e480e3ac54563129e7ca3efe7d7cc51b"
"f5a5fbf4-db1b-4c5e-b648-50d151b5849f","Wed Jan 17 2024 13:54:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 13:52:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2022","Social Media,Friends","5","Foreign Currencies","Equal","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=f5a5fbf4-db1b-4c5e-b648-50d151b5849f","c0b07e15fccc5e9d9b41572fe41cf99a"
"b77357f2-7846-4f20-9a31-c7dfe17bba3c","Wed Jan 17 2024 13:52:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 13:50:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","3","Female","No","","Social Media,Internet,Friends","5","Foreign Currencies","Income less than expenses","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b77357f2-7846-4f20-9a31-c7dfe17bba3c","18c53e1a4950fd4fab1d1702573690d6"
"4c06e289-4b99-4ba1-8992-acc838bfd7ab","Wed Jan 17 2024 13:48:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 13:47:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Male","Yes","2023","Social Media,Internet,Other","8","Stock Markets","Income more than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=4c06e289-4b99-4ba1-8992-acc838bfd7ab","c17c4e19cfebaa489d44c80abe5ed010"
"6f333dc7-f4dd-4641-867a-d27e30240dce","Wed Jan 17 2024 13:47:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 13:45:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","No","","TV News,Social Media,Internet","7","Precious Metals","Income more than expenses","No","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=6f333dc7-f4dd-4641-867a-d27e30240dce","0a239e89758b8a73a4b5ce11a7505147"
"0372969a-8745-4b27-adc7-ba45dc2865b0","Wed Jan 17 2024 13:46:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 13:45:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Female","Yes","2023","Social Media,Internet,Friends","4","Precious Metals","Income more than expenses","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=0372969a-8745-4b27-adc7-ba45dc2865b0","6f35d506a42fab6285704f3fb90883bd"
"8609231e-86d4-45cc-aefa-0a4406ea408b","Wed Jan 17 2024 13:32:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 13:31:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","No","","Social Media,Internet,Friends,Books & Magazines","5","Foreign Currencies","Equal","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=8609231e-86d4-45cc-aefa-0a4406ea408b","869729137cf9153ba54969b899d934be"
"4c0e68e7-e7cb-40bb-ba11-cce52d4ecbe9","Wed Jan 17 2024 13:24:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 13:23:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Education","23-25","3","Male","Yes","2023","Social Media,Friends","7","Stock Markets","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=4c0e68e7-e7cb-40bb-ba11-cce52d4ecbe9","a5e49c925db2956e2a4f0d3758e7ba53"
"01496197-1e71-4ff2-bf56-e515b79a54dd","Wed Jan 17 2024 13:22:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 13:21:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","30","4","Male","No","","Internet","8","Stock Markets","Income less than expenses","Yes","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=01496197-1e71-4ff2-bf56-e515b79a54dd","542bc7600a522860fc27bb92f8d7ba35"
"772432ec-0aba-40f0-a4d2-9c5864ccdb6d","Wed Jan 17 2024 13:17:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 13:16:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Female","No","","Internet","2","Saving Accounts","Equal","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=772432ec-0aba-40f0-a4d2-9c5864ccdb6d","256af56a9031452a79dd7619bc02e0c6"
"5cd00838-88e2-46b5-a704-ee0b5ab567b9","Wed Jan 17 2024 13:00:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 12:58:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Female","Yes","2021","Friends","8","Foreign Currencies","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=5cd00838-88e2-46b5-a704-ee0b5ab567b9","292c3ca6bdae73e0de44128e0fe80d5e"
"9b3a4c97-ac24-46e8-b697-8dd3f4216b2f","Wed Jan 17 2024 12:45:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 12:44:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Education","20-22","3","Female","No","","TV News,Social Media,Internet,Friends","3","Foreign Currencies","Income less than expenses","Yes","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=9b3a4c97-ac24-46e8-b697-8dd3f4216b2f","cbbfa8878de47efc616b0c0389985a84"
"a6d88d00-a711-4f01-87b6-2dd5d4dbd41a","Wed Jan 17 2024 12:37:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 12:35:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","23-25","3","Male","Yes","2022","Friends","6","Stock Markets","Equal","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=a6d88d00-a711-4f01-87b6-2dd5d4dbd41a","1fb2ee085685c2a71adc7d91bd0662ed"
"98b843b8-fb3f-46f0-88b0-5c72474bbaaf","Wed Jan 17 2024 12:35:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 12:33:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Female","No","","Friends","9","Foreign Currencies","Equal","Yes","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=98b843b8-fb3f-46f0-88b0-5c72474bbaaf","07f67c15de68aaf7b4c8a12222e14ba1"
"648a1335-549e-465f-8dab-b4cf35be7a27","Wed Jan 17 2024 12:07:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 12:05:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","Social Media,Friends","3","Precious Metals","Income less than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=648a1335-549e-465f-8dab-b4cf35be7a27","c24143d162ff134d12cd34cc86850d92"
"7a156575-d8a5-41c3-ba2e-096a27584903","Wed Jan 17 2024 12:00:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:59:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Education","20-22","3","Female","No","","TV News,Social Media","7","Precious Metals","Equal","No","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=7a156575-d8a5-41c3-ba2e-096a27584903","f9c9bf6c4b7c2edbc21a32ef62c20315"
"7120593b-eec6-42ca-b211-7715ec66679f","Wed Jan 17 2024 11:58:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:57:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","4","Male","No","","Social Media,Internet,Friends","7","Saving Accounts","Equal","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=7120593b-eec6-42ca-b211-7715ec66679f","4452e1ffb93e9b1d71771cf1f6d072eb"
"0cd2801a-55a4-44de-9b5b-282aab97d3b8","Wed Jan 17 2024 11:53:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:52:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","4","Female","No","","TV News,Social Media,Internet","4","Saving Accounts","Income less than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=0cd2801a-55a4-44de-9b5b-282aab97d3b8","752051d5ab24ee6dd6e25f2e9b960d7b"
"b1cc2b29-b918-4e7e-b65b-7d3e5062c55f","Wed Jan 17 2024 11:39:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:38:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","23-25","4","Male","No","","Social Media,Internet","6","Foreign Currencies","Income more than expenses","Yes","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b1cc2b29-b918-4e7e-b65b-7d3e5062c55f","4080dc3de68683eb91036c1cc28cdeed"
"2286a06b-151a-42df-b4d8-0eaa7e397915","Wed Jan 17 2024 11:39:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:38:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","23-25","2","Female","No","","TV News,Social Media,Internet,Friends","7","Foreign Currencies","Income less than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=2286a06b-151a-42df-b4d8-0eaa7e397915","eea755d01d603129ead93fb9de82c29b"
"34825d2f-5bcc-49a2-8963-38fd8f0e6aa1","Wed Jan 17 2024 11:27:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:26:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","3","Female","No","","Social Media,Internet,Friends","9","Precious Metals","Income more than expenses","No","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=34825d2f-5bcc-49a2-8963-38fd8f0e6aa1","c88ec5bb7f1711b04acc2bd5046f04f4"
"b7cab29b-dd40-4f8c-9e47-24d9fd3b4408","Wed Jan 17 2024 11:26:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:25:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","2","Male","No","","Social Media,Internet","7","Crypto Currencies","Equal","No","9","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b7cab29b-dd40-4f8c-9e47-24d9fd3b4408","19bd43cfe2071da2c2f4ddd17dd4b226"
"9de96ac8-4dff-4176-8870-335c097b6f2b","Wed Jan 17 2024 11:26:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:23:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","No","","Social Media,Internet,Other","8","Foreign Currencies","Equal","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=9de96ac8-4dff-4176-8870-335c097b6f2b","e706466280d52ed95d37a00719d8ad71"
"1131d9f1-477e-4578-96d8-8bb3c0a58ad4","Wed Jan 17 2024 11:24:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:22:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","No","","Social Media,Internet","8","Precious Metals","Equal","No","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=1131d9f1-477e-4578-96d8-8bb3c0a58ad4","6351c154fdf0c6664798316b26a811bb"
"b43a90bd-6bdc-4494-b632-64d6b23e767e","Wed Jan 17 2024 11:23:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:22:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","50","Preparatory School","Other","No","","Other","10","Other","Income less than expenses","No","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b43a90bd-6bdc-4494-b632-64d6b23e767e","e3c72655775d2c3cddeb2761d6215ba2"
"612e1a3b-4ca0-4c59-aa52-cdbad4326e4a","Wed Jan 17 2024 11:16:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 11:14:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","2","Male","Yes","2023","Friends","4","Saving Accounts","Income less than expenses","No","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=612e1a3b-4ca0-4c59-aa52-cdbad4326e4a","a224f5475f1026506b59e7ba968ac2ea"
"b68e1f2b-37ba-47fd-8e1a-5e14f405b423","Wed Jan 17 2024 10:49:00 GMT+0300 (GMT+03:00)","Wed Jan 17 2024 10:47:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","3","Not prefer to say","Yes","2023","Internet,Books & Magazines","7","Stock Markets","Equal","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b68e1f2b-37ba-47fd-8e1a-5e14f405b423","014dfc1b0efbe4d65f44a4c0821ce502"
